"32.978298","-115.5383","2015-05-04T22:00","PM10","30","1"
"32.676102","-115.483299","2015-05-04T22:00","PM2.5","64","2"
"36.357778","-115.361389","2015-05-04T22:00","PM10","32","1"
"35.78","-115.34","2015-05-04T22:00","PM10","29","1"
"35.78","-115.34","2015-05-04T22:00","PM2.5","37","1"
"36.1731","-115.3314","2015-05-04T22:00","PM10","23","1"
"36.2725","-115.2383","2015-05-04T22:00","PM10","31","1"
"36.1911","-115.1219","2015-05-04T22:00","PM10","20","1"
"36.1911","-115.1219","2015-05-04T22:00","PM2.5","48","1"
"36.1639","-115.1139","2015-05-04T22:00","PM10","20","1"
"36.1639","-115.1139","2015-05-04T22:00","PM2.5","37","1"
"35.9786","-114.8442","2015-05-04T22:00","PM10","15","1"
"42.589833","-112.458889","2015-05-04T22:00","PM10","10","1"
"42.589833","-112.458889","2015-05-04T22:00","PM2.5","25","1"
"33.4883","-111.855003","2015-05-04T22:00","PM10","7","1"
"33.507999","-111.837799","2015-05-04T22:00","PM10","8","1"
"32.3806","-111.1272","2015-05-04T22:00","PM2.5","11","1"
"31.8794","-110.9964","2015-05-04T22:00","PM10","11","1"
"31.8794","-110.9964","2015-05-04T22:00","PM2.5","18","1"
"32.2953","-110.9822","2015-05-04T22:00","PM2.5","17","1"
"32.1731","-110.9797","2015-05-04T22:00","PM2.5","21","1"
"32.25","-110.9667","2015-05-04T22:00","PM2.5","57","2"
"32.2558","-107.7228","2015-05-04T22:00","PM10","44","1"
"32.4247","-106.6742","2015-05-04T22:00","PM10","31","1"
"35.0186","-106.651901","2015-05-04T22:00","PM10","33","1"
"35.0186","-106.651901","2015-05-04T22:00","PM2.5","13","1"
"35.1441","-106.6044","2015-05-04T22:00","PM10","15","1"
"32.0036","-106.5992","2015-05-04T22:00","PM10","20","1"
"35.1353","-106.584702","2015-05-04T22:00","PM10","14","1"
"35.1353","-106.584702","2015-05-04T22:00","PM2.5","14","1"
"31.7961","-106.5839","2015-05-04T22:00","PM10","21","1"
"31.7961","-106.5839","2015-05-04T22:00","PM2.5","16","1"
"32.11","-106.51","2015-05-04T22:00","PM10","4","1"
"35.185","-106.5077","2015-05-04T22:00","PM2.5","24","1"
"31.768056","-106.501111","2015-05-04T22:00","PM10","19","1"
"31.768056","-106.501111","2015-05-04T22:00","PM2.5","10","1"
"32.0411","-106.4092","2015-05-04T22:00","PM10","22","1"
"31.7467","-106.402802","2015-05-04T22:00","PM2.5","12","1"
"35.6198","-106.0797","2015-05-04T22:00","PM2.5","22","1"
"36.3833","-105.5833","2015-05-04T22:00","PM2.5","1","1"
"43.557613","-103.483658","2015-05-04T22:00","PM10","9","1"
"43.557613","-103.483658","2015-05-04T22:00","PM2.5","15","1"
"44.087397","-103.273777","2015-05-04T22:00","PM10","0","1"
"44.087397","-103.273777","2015-05-04T22:00","PM2.5","3","1"
"29.3025","-103.178101","2015-05-04T22:00","PM2.5","36","1"
"43.746944","-101.941109","2015-05-04T22:00","PM10","13","1"
"43.746944","-101.941109","2015-05-04T22:00","PM2.5","7","1"
"35.2006","-101.9083","2015-05-04T22:00","PM2.5","31","1"
"29.514999","-98.620003","2015-05-04T22:00","PM2.5","27","1"
"29.423933","-98.580505","2015-05-04T22:00","PM2.5","27","1"
"29.332803","-98.551396","2015-05-04T22:00","PM2.5","19","1"
"34.632999","-98.428802","2015-05-04T22:00","PM2.5","35","1"
"29.5875","-98.3122","2015-05-04T22:00","PM2.5","23","1"
"29.275299","-98.311699","2015-05-04T22:00","PM2.5","20","1"
"30.483168","-97.8723","2015-05-04T22:00","PM2.5","24","1"
"30.3542","-97.760002","2015-05-04T22:00","PM2.5","26","1"
"35.32","-97.4883","2015-05-04T22:00","PM2.5","42","1"
"35.612801","-97.472198","2015-05-04T22:00","PM10","31","1"
"33.8825","-97.275803","2015-05-04T22:00","PM2.5","30","1"
"33.1944","-97.1933","2015-05-04T22:00","PM2.5","25","1"
"44.89965","-97.128802","2015-05-04T22:00","PM10","19","1"
"44.89965","-97.128802","2015-05-04T22:00","PM2.5","56","2"
"35.4884","-97.090278","2015-05-04T22:00","PM10","16","1"
"35.4884","-97.090278","2015-05-04T22:00","PM2.5","21","1"
"36.697189","-97.081278","2015-05-04T22:00","PM2.5","37","1"
"31.6531","-97.0706","2015-05-04T22:00","PM2.5","23","1"
"32.1772","-96.8711","2015-05-04T22:00","PM2.5","33","1"
"44.348604","-96.807299","2015-05-04T22:00","PM10","24","1"
"44.348604","-96.807299","2015-05-04T22:00","PM2.5","28","1"
"42.751518","-96.707208","2015-05-04T22:00","PM10","40","1"
"42.751518","-96.707208","2015-05-04T22:00","PM2.5","33","1"
"43.54792","-96.700768","2015-05-04T22:00","PM2.5","13","1"
"40.8125","-96.683098","2015-05-04T22:00","PM2.5","48","1"
"32.0319","-96.3992","2015-05-04T22:00","PM2.5","15","1"
"32.565","-96.3175","2015-05-04T22:00","PM2.5","25","1"
"35.9525","-96.0033","2015-05-04T22:00","PM2.5","29","1"
"41.257317","-95.983831","2015-05-04T22:00","PM10","21","1"
"36.206699","-95.976402","2015-05-04T22:00","PM2.5","44","1"
"41.2474","-95.9731","2015-05-04T22:00","PM10","21","1"
"41.2474","-95.9731","2015-05-04T22:00","PM2.5","49","1"
"41.133317","-95.956078","2015-05-04T22:00","PM2.5","37","1"
"44.4572","-95.835","2015-05-04T22:00","PM2.5","3","1"
"30.3503","-95.425","2015-05-04T22:00","PM2.5","19","1"
"29.9011","-95.3261","2015-05-04T22:00","PM2.5","20","1"
"35.792801","-95.301903","2015-05-04T22:00","PM10","53","2"
"29.68639","-95.294724","2015-05-04T22:00","PM2.5","15","1"
"29.7681","-95.2206","2015-05-04T22:00","PM2.5","22","1"
"40.970001","-95.044998","2015-05-04T22:00","PM2.5","44","1"
"29.5831","-95.0156","2015-05-04T22:00","PM2.5","22","1"
"39.741699","-94.858299","2015-05-04T22:00","PM2.5","40","1"
"29.2631","-94.8564","2015-05-04T22:00","PM2.5","15","1"
"43.123299","-94.693298","2015-05-04T22:00","PM2.5","44","1"
"35.750599","-94.669701","2015-05-04T22:00","PM10","16","1"
"35.750599","-94.669701","2015-05-04T22:00","PM2.5","39","1"
"38.75976","-94.57997","2015-05-04T22:00","PM2.5","41","1"
"39.104698","-94.570602","2015-05-04T22:00","PM2.5","55","2"
"39.13198","-94.53128","2015-05-04T22:00","PM10","34","1"
"35.408138","-94.524414","2015-05-04T22:00","PM10","20","1"
"35.408138","-94.524414","2015-05-04T22:00","PM2.5","25","1"
"39.047911","-94.450513","2015-05-04T22:00","PM2.5","13","1"
"39.3031","-94.3764","2015-05-04T22:00","PM2.5","40","1"
"29.863952","-94.3178","2015-05-04T22:00","PM2.5","13","1"
"37.299999","-94.3078","2015-05-04T22:00","PM10","42","1"
"32.6706","-94.1681","2015-05-04T22:00","PM2.5","52","2"
"36.1797","-94.1167","2015-05-04T22:00","PM2.5","58","2"
"30.067316","-94.090912","2015-05-04T22:00","PM2.5","19","1"
"37.695801","-94.037498","2015-05-04T22:00","PM2.5","34","1"
"30.18","-93.8731","2015-05-04T22:00","PM2.5","11","1"
"45.2108","-93.6686","2015-05-04T22:00","PM2.5","5","1"
